Latitude,Longitude,Location,Name,Quantity,Type
41.929667,-87.708723,2636-2656 North Milwaukee Avenue,Logan Theater,2,Type B
41.884347,-87.628219,108 North State Street,Block 37,1,Type B
41.92407537,-87.7568589,5207 W Fullerton,Plaza,2,Type B
41.91670512,-87.68773677,"2404 W.	Homer Street",Green Eye Lounge,5,Type B
41.99744199,-87.76191176,5330 W. Devon Avenue,Office/Mixed-Use,1,Type B
41.90560389,-87.63437782,1291 N Wells Street,1291 N Wells Street,1,Decorative
41.95252,-87.683935,3900-3922 North Leavitt Street,St. Benedict Preparatory School,2,Type B
41.903371,-87.675871,1924 West Division Street,Modern Asian Kitchen,1,Type B
41.917913,-87.651651,917 West Armitage Avenue,"Foxtrot Market Place, 900 W Armitage",1,Type B
41.87345956,-87.72039669,3801 W. Harrison,The Original Maxwell Street,1,Type B
41.87352804,-87.71319107,3457 W. Harrison,Corner Store,1,Type B
41.968741,-87.705134,3034-3040 West Lawrence Avenue,3040 West Lawrence Avenue - Only Sports Soccer,2,Type B
41.867837,-87.626052,1146 South Wabash Avenue,1148 s Wabash,1,Type B
41.988879,-87.666381,5900 N. Glenwood,Senn High School,8,Type B
41.923197,-87.687285,2249-2255 North Western Avenue,"American Eagle Bank of Chicago, 2255 N. Western Ave",1,Type B
41.951718,-87.649311,3815 North Broadway,3817 North Broadway - Eagle Building,3,Type B
41.885909,-87.645228,666 West Lake Street,664 W Lake Saint Lou's Assembly,3,Type B
41.849015,-87.707872,2345 S. Christiana,Farragut Career Academy,1,Type B
41.892248,-87.627305,17-19 East Ohio Street,19 E Ohio,1,Type B
41.954255,-87.650881,3998 North Broadway,3998 North Broadway - BP Gas Station,1,Type B
41.948887,-87.649162,3659 North Halsted Street,3659 North Halsted Street - Brooks Electrical Supply,1,Type B
41.931922,-87.702161,2759 North Sacramento Avenue,"Pastelaria, 2951 W. Diversey",1,Type B
41.93628372,-87.76647095,3046 N Central Ave,Wing Stop,1,Type B
41.89504766,-87.74592193,4800 W Chicago Ave,Austin Health Care of Cook County,2,Type B
41.986538,-87.690024,5754 North Western Avenue,5754 N. Western Avenue - VPT Restaurant,2,Type B
41.823114,-87.694178,2744 West Pershing Road,"2744 W. Pershing, Acero School",4,Type B
41.758739,-87.605769,7456 South Cottage Grove Avenue,7456 South Cottage Grove Avenue - Cottage Grove Market,1,Type B
41.866417,-87.671942,SW corner of Roosevelt and Wood,SW corner of Roosevelt and Wood,2,Type B
41.945378,-87.706476,3515-3519 North Elston Avenue,3519 N Elston Ave,1,Type B
41.88573,-87.635799,314 West Lake Street,314 West Lake Street,2,Type B
41.883064,-87.630696,77 West Washington Street,77 W. Washington,1,Type B
41.894193,-87.620785,259 E. Erie Street,259 E. Erie Street,1,Type B
41.857656,-87.622011,1801 South Indiana Avenue,"SE corner of 18th & Indiana, Chicago",1,Type B
41.882062,-87.634502,200 West Madison Street,200 West Madison Street,1,Type B
41.787892,-87.723401,5756-5758 South Pulaski Road,Los Mangos,1,Type B
41.945987,-87.64921,3513-3519 North Halsted Street,3519 North Halsted Street - Nathan's Tattoo,1,Type B
41.884002,-87.625746,130 North Garland Court,LA Fitness,1,Type B
41.975011,-87.674045,5121 North Ravenswood Avenue,Koval- 5115-5121 North Ravenswood,3,Type B
41.932111,-87.707018,3156 West Diversey Avenue,Bric-a-Brac,1,Type B
41.863777,-87.624549,1400 South Michigan Avenue,1400 S. Michigan Ave,1,Type B
42.020298,-87.673079,7628 N. Paulina,The Recyclery,1,Corral
41.877854,-87.631301,111 West Jackson Boulevard,McDonald's/City Pizza/Lavazza,1,Type B
41.886567,-87.648127,813 West Fulton Market,Takeya Ramen,2,Type B
41.91543784,-87.67769985,1850 N. Damen,1850 N. Damen,2,Type B
41.9026518,-87.63424118,1111 N Wells St,Cornerstone Center,1,Decorative
41.968218,-87.70629,4746-4756 North Albany Avenue,3101 West Lawrence Avenue - Helen's Hair Design,1,Type B
41.917244,-87.648757,1942 North Halsted Street,1942 North Halsted,1,Type B
41.927666,-87.775682,5958 West Wrightwood Avenue,5958 West Wrightwood Avenue,1,Type B
41.958639,-87.753043,4264-4266 North Milwaukee Avenue,"4266 N. Milwaukee, Thrift Store",1,Type B
41.89533003,-87.68689688,756 N. Western,Farmer's Pride Produce,1,Type B
41.85898542,-87.71972133,3752 W. 16th,Westside Family Health Center,1,Type B
41.967764,-87.7094,4739 North Sawyer Avenue,Bikes 'N Rose Youth Project Bike Shop,2,Type B
41.685545,-87.616598,234 East 115th Street,234 East 115th Street - Allison's Infant and Toddler Center,1,Type B
41.895936,-87.675826,1934 W. Chicago,Johns Food Mart,1,Type B
41.994837,-87.660688,6210 North Broadway,"Velox Coffee, 6206 N Broadway",1,Type B
41.91915619,-87.76808405,5663 W. Grand Ave,China Express,1,Type B
41.93010386,-87.7465014,2715 N. Cicero Avenue,2715 N. Cicero Avenue,1,Type B
41.94596368,-87.75668776,5155 W Addison St,Martin's Supermarket,1,Type B
41.963874,-87.66193,4501-4515 North Malden Street,Sunnyside Mall,4,Type B
41.80841306,-87.68853484,2539 W. 47th,"2539 W. 47th, TCF Bank",1,Type B
41.99495,-87.668687,"1518 W. Granville Ave, Hayt Elementary School","Hayt Elementary School, 1518 W. Granville Ave",4,Type B
41.938138,-87.643944,3113-3115 North Broadway,Apartment People,1,Type B
41.9387577,-87.74943439,4903 W. Belmont,"Park No. 552, 4903 W. Belmont",1,Type B
41.893529,-87.651645,660-662 North Milwaukee Avenue,"Sensaphonics, 660 N Milwaukee Ave",1,Type B
41.924689,-87.709995,3263 W. Fullerton,Toast & Jam,1,Type B
41.905988,-87.628314,1301 North State Parkway,Public Hotel/Coffee Shop,1,Type B
41.90379368,-87.63498683,201 W Division,Aldi,1,Decorative
41.880476,-87.629681,55 West Monroe Street,55 West Monroe Street,2,Type B
41.864047,-87.627071,1401 S. State,1401 S. State,4,Type B
41.92841995,-87.76620197,2600 N Central Ave,Fresh Market Place,4,Type B
41.92200216,-87.68726984,2207 N Western Ave,State Farm,1,Type B
41.930526,-87.64406,2632-2636 North Clark Street,Papa John's,1,Type B
41.968151,-87.731736,N. Kedvale & W. Lawrence,Kedvale & Lawrence,1,Type B
41.93438832,-87.64132142,501 W Surf,501 W Surf,1,Type B
41.952119,-87.649888,3832 N. Broadway,"Lakeview Chiropractic, 3832 N. Broadway",1,Type B
41.894229,-87.61837,355 E. Erie,355 E. Erie,3,Type B
42.006897,-87.669997,6906-6908 N. Ashland Ave.,6906-6908 N. Ashland Ave.,1,Type B
41.963074,-87.756868,4526 North Milwaukee Avenue,"4528 N. Milwaukee, Gocas Hair",1,Type B
41.887291,-87.703064,3039 West Carroll Avenue,"West Carroll, between Sacramento and Albany",2,Type B
41.96667,-87.67508,4642-4660 North Ravenswood Avenue,N. Ravenswood & W. Leland,1,Type B
41.968179,-87.710638,3253 W. Lawrence,"Great Sea Restaurant, 3253 W. Lawrence",1,Type B
41.887094,-87.6259,65 E Wacker Drive,65 E Wacker Drive,1,Type B
41.762994,-87.644011,7205 South Halsted Street,7205 South Halsted Street - Food Basket,1,Type B
41.976287,-87.672495,1706-1708 West Foster Avenue,1706 West Foster Avenue- Fat Chris's Pizza,1,Type B
41.844094,-87.720033,3807 West 26th Street,Panaderia Coral-3807 W. 26th Street,1,Type B
41.72237597,-87.53582989,9523 S Ewing,AMAZING KIDS CLUB HOUSE,1,Type B
41.8651582,-87.71040818,1237 S. Homan,Church,1,Type B
41.969481,-87.679569,4822-4824 North Damen Avenue,4824 North Damen Avenue - Payne Personal Training,1,Type B
41.973472,-87.659001,1130 West Argyle Street,Pho 888,1,Type B
41.905038,-87.668612,1289 N. Milwaukee,"Pet Supplies, 1289 N. Milwaukee",1,Decorative
41.903918,-87.631454,102 W Division,102 W Division,1,Type B
41.696702,-87.681727,10800-10816 South Western Avenue,"County Fair Foods,  10800 S Western",3,Type B
41.910183,-87.676668,1565-1589 North Milwaukee Avenue,1557 N. Milwaukee Ave,1,Type B
41.924542,-87.698953,2839 West Fullerton Avenue,La Colombe,1,Type B
41.878961,-87.687205,145 S. Campbell,Phoenix Military Academy,9,Type B
41.968625,-87.711738,3318 West Lawrence Avenue - Only Sports,3318 West Lawrence Avenue - Only Sports,1,Type B
41.891078,-87.65752,1201 W. Grand Ave,"1201 W. Grand Ave, Salerno's Pizza of Chicago",1,Type B
41.87383681,-87.70218276,3030 W. Harrison,Jenn Jensen Public School,2,Type B
41.973827,-87.654944,5009 N Sheridan,5009 N Sheridan,1,Decorative
41.93958736,-87.68140285,2112 W. Belmont,2112 W. Belmont,2,Type B
41.884318,-87.663036,1400 W. Randolph St,1400 W. Randolph St,1,Type B
41.968569,-87.694931,2752 W. Lawrence Avenue,2752 W. Lawrence Avenue,1,Type B
41.8866,-87.625003,230 North Michigan Avenue,230 North Michigan Avenue - St Jane Hotel,1,Type B
41.925011,-87.693593,2411-2413 North Talman Avenue,Third Coast Birth & Family,2,Type B
41.872495,-87.65784,1220 West Lexington Street,Urban Prairie Waldorf School,2,Type B
41.904152,-87.630411,1200 North Dearborn Street,1200 North Dearborn Street - Walgreens,1,Type B
41.90833,-87.687708,1458 North Western Avenue,Mango Market/Tire Store Area,1,Type B
41.910956,-87.638054,333 West North Avenue,333 West North Avenue,2,Type B
41.93877293,-87.7564582,5150 W. Belmont,Subway ( NEX Belmont & Laramie),1,Type B
41.939685,-87.657322,1117 West Belmont Avenue,"Osmium Coffee Bar, 1117 W Belmont Ave",1,Type B
41.83084205,-87.67715146,3474 S Archer,Zaleta's Family Hair Center,1,Type B
41.93359918,-87.71474094,"2875 N. Milwaukee Ave, Monarch Thrift Store","2875 N. Milwaukee Ave, Monarch Thrift Store",1,Type B
41.908144,-87.648813,1466 North Halsted Street,REI Lincoln Park,2,Type B
41.702163,-87.64302,10536 South Halsted Street,10526 South Halsted Street - Roseland Learning Center,1,Type B
41.93855042,-87.77292434,5834 W Belmont Ave,US Bank,1,Type B
41.93868545,-87.75562996,5129 W. Belmont,"Cermak Fresh Produce, 5129 W. Belmont",2,Type B
41.882306,-87.632812,2 North La Salle Street,2 N Lasalle,4,Type B
41.808355,-87.67139,1839 West 47th Street,"Deportes Larios, 1839 West 47th Street",1,Type B
41.941767,-87.712176,3333 North Kimball Avenue,"Joong Boo Market, 3333 N. Kimball Ave.",1,Type B
41.865758,-87.626203,1300 S. Wabash,"Tejas Yoga, 1300 S. Wabash",2,Type B
41.877731,-87.648739,833-841 West Jackson Boulevard,833 West Jackson,2,Type B
41.954935,-87.679029,4001-4033 North Lincoln Avenue,4023 North Lincoln Avenue,2,Type B
41.883441,-87.632808,100 North La Salle Street,160 West Washington Street,2,Type B
41.707257,-87.627826,146-152 West 103rd Street,146 West 103rd Street - Khalil's Food and Liquor,1,Type B
41.90693304,-87.68234629,2216 W. Hirsch,Sabin Elementary,2,Type B
41.958799,-87.653496,4200-4214 North Broadway,"A Step Ahead Learning Center, 4206 N. Broadway",1,Type B
41.89656336,-87.65746723,809-814 N Racine Ave,809-814 N Racine Ave,1,Type B
41.943879,-87.64895,3407 North Halsted Street,3407 North Halsted Street - 7-Eleven,1,Type B
41.70547191,-87.53511275,10429 S Ewing,La Florencia Bakery,1,Type B
41.945647,-87.649198,3501-3511 North Halsted Street,3507 North Halsted Street - Taco Burrito Palace,1,Type B
41.929933,-87.655506,2648 North Lincoln Avenue,2648 N Lincoln Ave,1,Type B
41.942309,-87.649588,3314 North Halsted Street,3314 North Halsted Street,1,Type B
41.870154,-87.681113,2189 W. Bowler St,Chicago Hope Academy,5,Type B
41.889127,-87.655314,406 North Aberdeen Street,406 North Aberdeen Street,2,Type B
41.924499,-87.692994,2609 West Fullerton Avenue,Bob Inn,1,Type B
41.966135,-87.654783,4621 N. Sheridan Rd,4621 N. Sheridan Rd,4,Type B
41.911996,-87.634999,1628 North Wells Street,1600 Block of North Wells,1,Type B
41.891311,-87.656543,1148 West Grand Avenue,1148 W Grand Ave,1,Type B
41.85626,-87.662018,1855-1859 South Blue Island Avenue,1855 S Blue Island Ave,1,Type B
41.892102,-87.626236,43 East Ohio Street,Eataly - Wabash and E. Ohio St,2,Type B
41.840361,-87.705176,2816 South Kedzie Avenue,"Madera Middle School, 3202 W 28th",2,Type B
41.887788,-87.703188,3040 West Carroll Avenue,3052 W. Carroll,1,Type B
41.71596143,-87.53511106,9863 S Ewing,LILLY'S SUPERMARKET,2,Type B
41.867922,-87.627214,1151 South State Street,1151 S State Street,3,Type B
41.87137476,-87.70574736,749 S. Kedzie,Levels Barber & Beauty Salon,1,Type B
41.962541,-87.678659,4435 North Damen Avenue,4435 N Damen Ave,3,Type B
41.910409,-87.701255,2954 West North Avenue,North Ave & Humboldt Blvd,2,Type B
41.938992,-87.644157,3145 North Broadway,Either side of Broadway,3,Type B
41.810227,-87.670224,4600 South Wood Street,Instituto del Progreso Latino-4600 S. Wood Street,1,Type B
41.929781,-87.648715,2623 North Halsted Street,2623 N. Halsted,1,Type B
41.935547,-87.718014,2988 N. Milwaukee,"2988 N. Milwaukee, Pokoj",1,Type B
41.887134,-87.630752,Chicago Riverwalk,Riverwalk Entrance,2,Type B
41.911871,-87.652889,1701 North Sheffield Avenue,1701 N. Sheffield Ave,2,Type B
41.952567,-87.649636,3898 North Broadway,3898 North Broadway - Gill Park Playground,1,Type B
41.834585,-87.632468,218 W. 33rd,Stix N Brix,1,Type B
41.972053,-87.756905,5025 North Laramie Avenue,Beaubien Elementary School,10,Type B
41.917375,-87.70934,3273-3275 W. Armitage,3273-3275 W. Armitage LLC,1,Type B
41.93450405,-87.63964236,402 W Surf,402 W Surf,1,Type B
41.902297,-87.696582,1135 North California Avenue,Bullhead Cantina,2,Type B
42.017137,-87.678053,7414 N. Wolcott Ave,Jordan School,2,Type B
41.980313,-87.692506,5427 North Lincoln Avenue,5425 N Lincoln,1,Type B
41.850538,-87.704601,2233 S. Kedzie Ave,Kanoon Magnet School,1,Type B
41.783745,-87.612919,501-511 East 61st Street,Greenline Coffee,1,Type B
41.836646,-87.726136,4045-4047 West 31st Street,CTA bus station by 31st & Komensky,1,Type B
41.844059,-87.721138,2606 South Avers Avenue,La Estrella-3835 W 26th Street,1,Type B
41.85399,-87.677522,2042 West 21st Street,2042 West 21st Street,2,Type B
41.985445,-87.699849,5700-5724 North Lincoln Avenue,5700 N Lincoln Ave,1,Type B
41.910334,-87.679749,2057 West North Avenue,2057 West North Avenue - Sultan's Market,1,Type B
41.9310729,-87.77459503,5925 W Diversey Ave,Congress Pizza,1,Decorative
41.811406,-87.665431,4524-4526 South Ashland Avenue,Family Dollar-4524 S. Ashland Avenue,1,Type B
41.858515,-87.623483,1723 S. Michigan Ave,"C.I.T.Y. Club Gymnastics Academy, 1723 S. Michigan Ave",2,Type B
41.912541,-87.634427,1647-1649 North Wells Street,Real Good Juice Co.,2,Type B
41.743367,-87.653661,8260 South Racine Avenue,8260 South Racine Avenue - Save Mart,1,Type B
41.90332135,-87.67620255,1932 W Division,The Perch,1,Corral
41.685582,-87.609652,546 East 115th Street,Cal Harbor Restaurant,1,Type B
41.695655,-87.642804,10900-10910 South Halsted Street,10904 South Halsted Street - JJ Fish and Chicken,1,Type B
41.882577,-87.6297,Calhoun & Dearborn Alley,Calhoun & Dearborn Alley,1,Type B
41.755185,-87.632219,7601 South Vincennes Avenue,7601 South Vincennes Avenue - McDonald's,1,Type B
41.941006,-87.649601,3224-3244 North Halsted Street,3228 North Halsted Street - FFC Boystown,6,Type B
41.93834031,-87.7888637,6506 W Belmont Ave,Frank's Pizzeria,1,Type B
41.895745,-87.638895,400 West Superior Street,400 West Superior Street - Chicago Department of Finance,1,Type B
41.88894,-87.672316,406 North Wood Street,well-fit training center,1,Type B
41.70249281,-87.53513126,10609 S Ewing,Ultimate Hair Salon,1,Type B
41.910322,-87.687721,2412 W. North,Anytime Fitness,1,Type B
41.942511,-87.649577,3332 North Halsted Street,3324 North Halsted Street - Universal Wellness Source,1,Type B
41.655279,-87.597905,926 E 132nd Place,926 E 132nd Place,2,Type B
41.942471,-87.678266,3333 North Damen Avenue,"Four Treys Tavern 3333 N Damen Ave, 60618",1,Type B
41.92408336,-87.74561508,4741 W Fullerton Ave,Plaza,1,Decorative
41.949132,-87.649165,3708 North Halsted Street,3708 North Halsted Street - State Farm,1,Type B
41.908653,-87.666638,1456 North Bosworth Avenue,1452 N Bosworth Ave,1,Type B
41.938273,-87.77551,5945 West Belmont Avenue,5935,1,Type B
41.744705,-87.547525,8237 South South Shore Drive,8237 South South Shore Drive - St. Michael the Archangel,1,Type B
41.91122,-87.677499,1617 N. Damen,"1617 N. Damen, Dimo's",1,Type B
41.942741,-87.707726,3340 N Kedzie Ave,"Revolution Brewery, 3340 N Kedzie Ave",1,Type B
41.852006,-87.703036,3100-3102 West Cermak Road,Super Mercado Guerrero,1,Type B
41.929392,-87.707184,2631 North Kedzie Avenue,PassionHouse Coffee,2,Type B
41.96062882,-87.73942003,"4419 W Montrose, Old Irving Brewing","4419 W Montrose, Old Irving Brewing",2,Type B
41.756469,-87.635074,400 West 76th Street,400 West 76th Street - Stewart Business Center,1,Type B
41.887743,-87.623602,111 East Wacker Drive,111 E Wacker,1,Type B
42.0114627,-87.81900973,7702 W. Toughy Ave,Dentist Office,1,Type B
41.992227,-87.655441,6040 N. Sheridan,6040 N. Sheridan,1,Type B
41.7999,-87.590121,5227 S Blackstone Ave,5227 S Blackstone Ave,1,Type B
41.905874,-87.670157,1317-1319 North Milwaukee Avenue,1317 North Milwaukee Avenue - Falafel & Grill,2,Type B
41.956169,-87.674264,1800 W. Cuyler,Begyle & Dovetail Bike Corral,1,Corral
41.692524,-87.611281,451-453 East 111th Street,451 East 111th Street - Excalibur 451,1,Type B
41.848721,-87.685094,2355 South Western Avenue,Alivio Medical Center-Western Ave. site,1,Type B
41.981889,-87.693042,5540 N. Lincoln,Hubs Restaurant,2,Type B
41.942876,-87.649552,3334 North Halsted Street,3334 North Halsted Street,1,Type B
41.71372717,-87.66781771,2 Mile Coffee/99th St Metra,W.99th and S. Walden Pkwy,1,Corral
41.895943,-87.675186,1913 W Chicago Ave,School of Rock Chicago West,1,Type B
41.910899,-87.63646101,245 W North Ave,Rosin Eyecare,1,Decorative
41.92034783,-87.68733831,2115 N. Western,Four Star Family Cyclery,2,Type B
41.92724663,-87.70398611,2515 N Milwaukee,BIXI BEER,1,Type B
41.947945,-87.738333,3696 N. Milwaukee,"3696 N. Milwaukee, Day Care",1,Type B
41.904998,-87.667948,1244-1300 North Ashland Avenue,1300 N Ashland,2,Type B
41.878114,-87.633939,209 West Jackson,209 West Jackson,1,Type B
41.860184,-87.692602,2642 W 15th Pl,"Ambrose Plamondon School, 2642 W 15th Pl",4,Type B
41.968253,-87.689918,4747-4751 North Artesian Avenue,2715 w. Lawrence,1,Type B
41.93124522,-87.77783413,6040 W Diversey Ave,Carniceria Guanajuato,1,Decorative
41.900619,-87.626995,25 East Oak Street,37 E. Oak Street,1,Type B
41.910561,-87.672078,1748 W. North Ave,Diplomatic Apparel Store,1,Type B
41.885783,-87.622886,175 East Lake Street,175 East Lake Street,2,Type B
41.882154,-87.639876,"Pedway, Union Station - Madison Exit",Union Station - Madison Exit,1,Type B
41.70163972,-87.53505616,10635 S Ewing,First Midwest Bank,1,Type B
41.86535011,-87.66159825,1254 S. Loomis,Jane Addams Family Resource Center 1254 S. Loomis,2,Type B
41.908411,-87.680198,1500-1502 North Hoyne Avenue,Wicker Park Lutheran Church,2,Type B
41.966011,-87.708635,4644 North Kedzie Avenue,Kedzie Brown Line,2,Type B
41.924179,-87.719589,3701-3703 West Fullerton Avenue,The Little Pickle,1,Type B
41.93123,-87.711501,2758-2772 North Milwaukee Avenue,Hopewell Brewing Company,2,Type B
41.860174,-87.627357,1550 S State St.,"Overflow Cafe, 1550 S State St.",1,Type B
41.893864,-87.631521,646 North Clark Street,111 W. Erie,2,Type B
41.889419,-87.632382,325 N. LaSalle St.,325 N. LaSalle St.,2,Type B
41.911003,-87.631935,101 West North Avenue,Elly's,1,Type B
42.005522,-87.666195,Pratt & Glenwood,"Seven/Eleven, CTA Bus Stop",1,Type B
41.909623,-87.727951,4035-4037 West North Avenue,4035 West North Avenue,1,Type B
41.89556,-87.706416,814 N. Kedzie Ave,814 N. Kedzie Ave,1,Type B
41.88649,-87.678205,2047 West Fulton Street,2047 West Fulton Street,2,Type B
41.885909,-87.645124,660 West Lake Street,Money Gun,1,Type B
41.947511,-87.649854,3600 North Halsted Street,3600 North Halsted - Center on Addison,4,Type B
41.885358,-87.652129,181 N. Morgan St.,Do Rite Donuts,3,Type B
41.93187019,-87.76631086,2828 N Central Ave,Aldi,1,Type B
41.737667,-87.566962,8640 South  Chicago Avenue,8640 South  Chicago Avenue - SEDAC,1,Type B
41.876677,-87.634796,235 West Van Buren Street,235 West Van Buren Street,1,Type B
41.706863,-87.631674,319-327 West 103rd Street,325 West 103rd Street - Networks Barber College,1,Type B
41.929288,-87.708155,2620 North Milwaukee Avenue,Uncharted Books,1,Type B
41.958931,-87.727355,4316-4322 North Elston Avenue,Discovery Center,1,Type B
41.961869,-87.664947,4200 Dover Ave,"Mary E. Courtenay Language Arts Center, 4200 Dover Ave",2,Type B
41.885761,-87.63884,444 W Lake St,444 W Lake St,2,Type B
41.811964,-87.694321,4458 S. California,"4458 S. California, Corner Store",1,Type B
41.912481,-87.673712,1824 West Wabansia Avenue,1824 West Wabansia Avenue- Club Lucky,2,Type B
41.973239,-87.667808,5025 North Clark Street,Cantina 1910 - 5025 N Clark St,1,Type B
41.938117,-87.811862,7410 West Belmont Avenue,Phil's Barber Shop,1,Type B
41.885775,-87.62684,33 E. Lake Street,Harold Washington College,6,Type B
41.91766849,-87.75955314,5328 W Grand Ave,Burrito Amigo,1,Type B
41.87242523,-87.72534476,701 S. Pulaski,Family Medical Center,1,Type B
41.927649,-87.704636,2543 North Milwaukee Avenue,Milwaukee Ave/Rocking Horse,1,Type B
41.935959,-87.717904,2989 N. Milwaukee,"2989 N. Milwaukee, ASPIRA",2,Type B
41.869294,-87.656443,1151-1155 West Taylor Street,"1159 W. Taylor Street, Scoops",1,Type B
41.72263175,-87.54397297,3259 E. 95th St,Calumet Fisheries,3,Type B
41.921083,-87.687532,2134 N. Western,2134 N. Western,1,Type B
41.961492,-87.701624,2925 W Montrose,"Breakroom Brewery, 2925 W Montrose",1,Type B
41.981478,-87.689376,5508 N. Western Avenue,5508 N. Western Avenue,2,Type B
41.903366,-87.676545,1942 West Division Street,"1946 W. Division St, Easy Bar & Shop Mall",1,Decorative
41.707108,-87.642597,10259 South Halsted Street,10259 South Halsted - Harold's Chicken,1,Type B
41.69442,-87.681547,10932-10934 South Western Avenue,Open Cry Brewery,3,Type B
41.881838,-87.654715,1104 West Madison Street,Vincenzo's Pizzeria,1,Type B
41.843938,-87.727349,4105 West 26th Street,Katz Law Office-4105 W 26th Street,1,Type B
41.944153,-87.642907,541-551 West Hawthorne Place,"Chicago City Day School, 541 W. Hawthorne Pl",2,Type B
41.97853,-87.692368,5329 North Lincoln Avenue,5321 North Lincoln Avenue,1,Type B
41.829479,-87.679154,3555 South Archer Avenue,3555 South Archer Avenue,1,Type B
41.8575813,-87.67820238,2057 W. 18th Street,Daycare,2,Type B
41.895018,-87.635072,220-222 West Huron Street,220-222 West Huron Street,4,Type B
41.917764,-87.69401,2007 North Point Street,Corner of Point and Armitage by Twisted Scissors,1,Type B
41.869629,-87.656305,1152 West Taylor Street,"Coffee Alley, 1152 W. Taylor Street",1,Type B
41.918198,-87.76489,5555 West Grand Avenue,5555 W. Grand Ave,1,Type B
41.909755,-87.717562,3619 West North Avenue,3619 West North Avenue,1,Type B
41.757165,-87.624209,11 East 75th Street,Walgreens,1,Type B
41.897457,-87.696751,860 N California Avenue,860 N California Avenue,1,Type B
41.898788,-87.627861,1-11 East Delaware Place,1 East Delaware Place,1,Type B
41.965173,-87.836591,4734 N. Cumberland,Leland and Cumberland at the Jewel Osco,1,Type B
41.896109,-87.676522,1948 West Chicago Avenue,AD HOC,1,Type B
41.93780174,-87.76642046,3135 N Central Ave,Chicago Fadez Barber,1,Type B
41.84464,-87.713225,3514-3522 West 26th Street,Metropolitan Bank 3522 West 26th Street,1,Type B
41.76482,-87.690222,2650 West 71st Street,2650 W 71st St,1,Type B
41.906753,-87.670035,1341 N. Paulina,Jewel Wicker Park,4,Type B
41.910158,-87.7261,3950-3958 West North Avenue,3956 West North Avenue,1,Type B
41.940445,-87.668952,3229 North Lincoln Avenue,3215  N Lincoln Ave,1,Type B
41.854296,-87.714431,3555 West Ogden Avenue,3555 W Ogden Ave.,1,Type B
41.860394,-87.624345,1556 South Michigan Avenue,"1556 South Michigan Avenue	Dental Group of Chicago",1,Type B
41.891137,-87.63235,509 North LaSalle,509 North LaSalle,1,Type B
41.692232,-87.640609,715 West 111th Street,715 West 111th Street - Venus and Mars Salon,1,Type B
41.927281,-87.704011,2521 North Milwaukee Avenue,2521 North Milwaukee Avenue - The Owl,1,Type B
41.71522062,-87.53514494,9917 S Ewing,AVY'S PIZZA,1,Type B
41.85523302,-87.62705538,2001 S. State- Fitness Center,2001 S. State- Fitness Center,2,Type B
42.006696,-87.666182,6900 N. Glenwood,6900 N. Glenwood,1,Type B
41.80833,-87.668044,1713 West 47th Street,"First Merit Bank, N.A.-1715 W. 47th Street",1,Type B
41.971292,-87.689857,4915 North Lincoln Avenue,4915 N Lincoln Ave,1,Decorative
41.93141464,-87.74738754,4819 W Diversey Ave,Michoacana,1,Decorative
41.733025,-87.551051,8919-8927 South Commercial Avenue,8919 South Commercial Avenue - Nail Salon,1,Type B
41.80839,-87.671902,1847-1859 West 47th Street,"Supermercado Grandos, 1855 W. 47th St",1,Type B
41.953789,-87.724161,3834 West Irving Park Road,3834 W Irving Park Rd,2,Type B
41.902617,-87.697277,2805 W. Division,Citgo + Dunkin Donuts,1,Type B
41.873631,-87.63065,645 S. Clark St,"645 S. Clark St, South Loop Strength & Conditioning",3,Type B
41.903123,-87.671362,1735-1737 West Division Street,1735 W Division,1,Type B
41.941473,-87.649578,3250 North Halsted Street,3246 North Halsted Street - Steamworks,2,Type B
41.969618,-87.6791,4835 North Damen Avenue,Alapash New Home,2,Type B
41.93858733,-87.75806683,5233 W Belmont,La Michocoana,1,Decorative
41.967794,-87.678731,4727 North Damen Avenue,4727 N Damen Ave,2,Type B
41.852642,-87.72103,3820 Ogden Ave,"Principle Barbers Barbershop, 3820 Ogden Ave",2,Type B
41.90940598,-87.63452077,1505 N Wells St,Burton Place Park,1,Decorative
41.93119696,-87.76791154,5645 W. Diversey Avenue,Nancy's Beauty Shop,1,Type B
41.88338,-87.64117,111 N Clinton,111 N Clinton,1,Type B
41.924654,-87.713323,3431 W. Fullerton,Spirit Tea,1,Type B
41.94626,-87.673006,3537-3541 North Lincoln Avenue,"Black Hearts Hair House, 3535 N Lincoln Ave",1,Type B
41.974434,-87.692464,5110-5112 North Lincoln Avenue,5108 N Lincoln Ave,2,Decorative
41.88858367,-87.75531639,423 N Laramie Ave,Austin Harvest,1,Type B
41.736995,-87.603968,814-822 East 87th Street,820 East 87th Street - Strip Mall,1,Type B
41.916018,-87.649055,800 W. Wisconsin,Park no. 535,1,Type B
41.958105,-87.72774,4226 N Pulaski,4226 N Pulaski,1,Type B
41.917995,-87.639108,1950 North Sedgwick Street,Dream Town Realty,1,Type B
41.705161,-87.642947,10354 South Halsted Street,10354 South Halsted Street - Subway,1,Type B
41.935567,-87.705339,2956 North Albany Avenue,Small Bar Logan Square,1,Type B
41.970206,-87.678937,4847 North Damen Avenue,One Key Yoga- 4845 N Damen,2,Type B
41.93874689,-87.69304791,3130 N Rockwell,Gild Row,1,Corral
